7662,1985,Mike Gminski,C,25,NJN,81,2418,0.465,0,0.841,229,404,158,38,92,136,135,1036
7663,1985,Lancaster Gordon,SG,22,LAC,63,682,0.383,0.222,0.755,26,35,88,33,6,69,61,259
7664,1985,Stewart Granger,PG,23,ATL,9,92,0.353,0,0.5,1,5,12,2,0,12,13,16
7665,1985,Butch Graves,SG,23,CLE,4,11,0.333,0,0.2,0,2,1,1,0,1,4,5
7666,1985,Stuart Gray,C,21,IND,52,391,0.38,,0.681,29,94,15,9,14,51,82,102
7667,1985,Rickey Green,PG,30,UTA,77,2431,0.477,0.3,0.869,37,152,597,132,3,177,131,1000
7668,1985,Sidney Green,PF,24,CHI,48,740,0.432,0,0.806,72,174,29,11,14,68,102,295
7669,1985,Dave Greenwood,PF,27,CHI,61,1523,0.458,0,0.713,108,280,78,34,18,63,190,371
7670,1985,Kevin Grevey,SF,31,MIL,78,1182,0.448,0.242,0.822,27,76,94,30,2,55,85,476
7671,1985,Darrell Griffith,SG,26,UTA,78,2776,0.457,0.358,0.725,124,220,243,133,30,247,178,1764
7672,1985,Ernie Grunfeld,SF,29,NYK,69,1061,0.49,0.25,0.74,41,110,105,50,7,40,129,455
7673,1985,Bob Hansen,SG,24,UTA,54,646,0.489,0.143,0.556,20,50,75,25,1,49,88,261
7674,1985,Bill Hanzlik,SF,27,DEN,80,1673,0.421,0.067,0.756,88,119,210,84,26,115,291,621
7675,1985,Derek Harper,PG,23,DAL,82,2218,0.52,0.344,0.721,47,152,360,144,37,123,194,790
7676,1985,Scott Hastings,PF,24,ATL,64,825,0.473,,0.778,59,100,46,24,23,50,135,241
7677,1985,Steve Hayes,C,29,PHI,11,101,0.556,,0.5,11,23,1,1,4,2,19,22
7678,1985,Gerald Henderson,PG,29,SEA,79,2648,0.479,0.237,0.78,71,119,559,140,9,231,196,1062
7679,1985,Rod Higgins,SF,25,CHI,68,942,0.441,0.27,0.667,55,92,73,21,13,49,91,308
7680,1985,Roy Hinson,PF,23,CLE,76,2344,0.503,0,0.721,186,410,68,51,173,171,311,1201
7681,1985,Craig Hodges,SG,24,MIL,82,2496,0.49,0.348,0.815,74,112,349,96,1,135,262,871
7682,1985,Lionel Hollins,PG,31,HOU,80,1950,0.461,0.231,0.794,33,140,417,78,10,170,187,609
7683,1985,Mike Holton,SG,23,PHO,74,1761,0.446,0.311,0.814,30,102,198,59,6,123,141,624
7684,1985,Phil Hubbard,SF,28,CLE,76,2249,0.505,0,0.751,214,265,114,81,9,178,258,1201
7685,1985,Jay Humphries,SG,22,PHO,80,2062,0.446,0.2,0.829,32,132,350,107,8,167,209,703
7686,1985,Geoff Huston,PG,27,CLE,8,93,0.48,,0.667,0,1,23,0,0,8,8,26
7687,1985,Marc Iavaroni,PF,28,TOT,69,1334,0.458,0,0.68,95,209,119,35,35,119,217,411
7688,1985,Marc Iavaroni,PF,28,PHI,12,156,0.387,,1,11,18,6,4,3,16,24,30
7689,1985,Marc Iavaroni,PF,28,SAS,57,1178,0.464,0,0.664,84,191,113,31,32,103,193,381
7690,1985,Dan Issel*,C,36,DEN,77,1684,0.459,0.143,0.806,80,251,137,65,31,93,171,984
7691,1985,Ralph Jackson,PG,22,IND,1,12,0.333,,,1,0,4,2,0,1,1,2
7692,1985,Clemon Johnson,C,28,PHI,58,875,0.498,0,0.735,92,129,33,15,44,43,112,270
7693,1985,Dennis Johnson*,PG,30,BOS,80,2976,0.462,0.269,0.853,91,226,543,96,39,212,224,1254
7694,1985,Eddie Johnson,SG,29,ATL,73,2367,0.479,0.306,0.798,38,154,566,43,7,244,184,1193
7695,1985,Eddie Johnson,SF,25,KCK,82,3029,0.491,0.241,0.871,151,256,273,83,22,225,237,1876
7696,1985,Frank Johnson,PG,26,WSB,46,925,0.489,0.353,0.75,23,40,143,43,3,59,72,428
7697,1985,George Johnson,C,36,NJN,65,800,0.532,1,0.815,74,111,22,19,78,39,151,107
7698,1985,George Johnson,SF,28,PHI,55,756,0.407,0.1,0.875,48,116,38,31,16,49,99,264
7699,1985,Magic Johnson*,PG,25,LAL,77,2781,0.561,0.189,0.843,90,386,968,113,25,305,155,1406
7700,1985,Marques Johnson,SF,28,LAC,72,2448,0.452,0.231,0.731,188,240,248,72,30,176,193,1181
7701,1985,Mickey Johnson,PF,32,GSW,66,1565,0.426,0.233,0.823,149,247,149,70,35,142,221,875
7702,1985,Steve Johnson,C,27,CHI,74,1659,0.545,0,0.718,146,291,64,37,62,151,265,743
7703,1985,Vinnie Johnson,SG,28,DET,82,2093,0.454,0.185,0.769,134,118,325,71,20,135,205,1051
7704,1985,Bobby Jones,PF,33,PHI,80,1633,0.538,0,0.861,105,192,155,84,50,118,183,600
7705,1985,Caldwell Jones,C,34,CHI,42,885,0.461,0,0.766,49,162,34,12,31,40,125,142
7706,1985,Charles Jones,C,23,PHO,78,1565,0.52,0,0.648,139,255,128,45,61,143,149,654
7707,1985,Charles Jones,C-PF,27,TOT,31,667,0.528,,0.69,71,113,26,22,79,25,107,174
7708,1985,Charles Jones,PF,27,CHI,3,29,0.5,,0.667,2,4,1,0,5,4,6,8
7709,1985,Charles Jones,C,27,WSB,28,638,0.528,,0.692,69,109,25,22,74,21,101,166
7710,1985,Earl Jones,C,24,LAL,2,7,0,,,0,0,0,0,0,1,0,0
7711,1985,Edgar Jones,PF,28,TOT,44,769,0.473,0,0.739,50,121,29,20,29,61,123,342
7712,1985,Edgar Jones,PF,28,SAS,18,322,0.484,0,0.804,16,46,18,9,18,28,52,129
7713,1985,Edgar Jones,PF,28,CLE,26,447,0.467,0,0.683,34,75,11,11,11,33,71,213
7714,1985,Major Jones,PF,31,DET,47,418,0.552,,0.647,48,80,15,9,14,35,58,129
7715,1985,Ozell Jones,C,24,SAS,67,888,0.589,0,0.398,65,173,56,30,57,61,139,245
7716,1985,Michael Jordan*,SG,21,CHI,82,3144,0.515,0.173,0.845,167,367,481,196,69,291,285,2313
7717,1985,Rich Kelley,C,31,UTA,77,1276,0.477,0,0.75,118,232,120,42,30,124,227,290
7718,1985,Clark Kellogg,PF,23,IND,77,2449,0.505,0.5,0.76,224,500,244,86,26,231,247,1432
7719,1985,Greg Kelser,SF,27,IND,10,114,0.396,0,0.714,6,13,13,7,0,12,16,62
7720,1985,Jerome Kersey,SF,22,POR,77,958,0.478,0,0.646,95,111,63,49,29,66,147,473
7721,1985,Albert King,SF,25,NJN,42,860,0.491,0,0.817,70,89,58,41,9,65,110,537
7722,1985,Bernard King*,SF,28,NYK,55,2063,0.53,0.1,0.772,114,203,204,71,15,204,191,1809
7723,1985,Reggie King,SF,27,SEA,60,860,0.423,,0.695,44,78,53,28,11,42,74,167
7724,1985,Greg Kite,C,23,BOS,55,424,0.375,,0.688,38,51,17,3,10,29,84,88
7725,1985,Billy Knight,SF-SG,32,TOT,68,800,0.441,0.44,0.877,50,68,80,16,2,70,62,387
7726,1985,Billy Knight,SG,32,KCK,16,189,0.449,1,0.813,10,12,21,2,1,13,14,76
7727,1985,Billy Knight,SF,32,SAS,52,611,0.439,0.417,0.895,40,56,59,14,1,57,48,311
7728,1985,Joe Kopicki,PF,24,DEN,42,308,0.526,0.667,0.796,29,57,29,13,1,28,58,145
7729,1985,Mitch Kupchak,PF,30,LAL,58,716,0.504,,0.659,68,116,21,19,20,48,104,306
7730,1985,Tom LaGarde,C,29,NJN,1,8,0,,0.5,1,1,0,0,0,1,2,1
7731,1985,Bill Laimbeer,C,27,DET,82,2892,0.506,0.222,0.797,295,718,154,69,71,129,308,1438
7732,1985,Allen Leavell,PG,27,HOU,42,536,0.421,0.216,0.772,8,29,102,23,4,51,61,228
7733,1985,Ronnie Lester,PG,26,LAL,32,278,0.415,0,0.677,4,22,80,15,3,32,25,89
7734,1985,Fat Lever,PG,24,DEN,82,2559,0.43,0.25,0.77,147,264,613,202,30,203,226,1051
